bonafide,Real/Argentina/arf_08886/arf_08886_00363328509
bonafide,Real/Peru/pem_02436/pem_02436_00383585544
bonafide,Real/Venezuela/vef_09334/vef_09334_00903273651
bonafide,Real/Argentina/arf_03397/arf_03397_00969721794
bonafide,Real/Chile/clf_01523/clf_01523_01044884775
bonafide,Real/Peru/pef_03034/pef_03034_00501336451
bonafide,Real/Peru/pef_09334/pef_09334_00267600337
bonafide,Real/Chile/clm_01208/clm_01208_00232832785
bonafide,Real/Argentina/arf_08886/arf_08886_00498656659
bonafide,Real/Venezuela/vem_00610/vem_00610_01626046856
bonafide,Real/Argentina/arf_06592/arf_06592_00144484739
bonafide,Real/Colombia/cof_04310/cof_04310_00556000594
bonafide,Real/Peru/pef_07508/pef_07508_00553816890
bonafide,Real/Chile/clm_00610/clm_00610_01117421937
bonafide,Real/Venezuela/vem_07049/vem_07049_01532824978
bonafide,Real/Argentina/arm_04310/arm_04310_00749438588
bonafide,Real/Chile/clm_04310/clm_04310_01726271504
bonafide,Real/Peru/pef_03397/pef_03397_01189462262
bonafide,Real/Argentina/arf_06136/arf_06136_01544828078
bonafide,Real/Chile/clm_02484/clm_02484_00084344065
bonafide,Real/Colombia/cof_02436/cof_02436_01021352124
bonafide,Real/Argentina/arf_07505/arf_07505_01098323449
bonafide,Real/Peru/pef_03349/pef_03349_00726244304
bonafide,Real/Peru/pem_08421/pem_08421_01240820518
bonafide,Real/Colombia/cof_09697/cof_09697_00765603543
bonafide,Real/Chile/clf_07508/clf_07508_01135324676
bonafide,Real/Venezuela/vem_02484/vem_02484_00033948540
bonafide,Real/Argentina/arm_05223/arm_05223_00978529683
bonafide,Real/Venezuela/vem_06136/vem_06136_00505990858
bonafide,Real/Peru/pem_03397/pem_03397_00824286208
bonafide,Real/Argentina/arm_09334/arm_09334_00284271075
bonafide,Real/Venezuela/vem_03397/vem_03397_01870306005
bonafide,Real/Peru/pem_02484/pem_02484_00933706907
bonafide,Real/Colombia/com_09697/com_09697_00148506344
bonafide,Real/Argentina/arm_06136/arm_06136_00899648166
bonafide,Real/Peru/pef_06136/pef_06136_01459790007
bonafide,Real/Peru/pem_00295/pem_00295_01307251944
bonafide,Real/Peru/pef_07049/pef_07049_00029548546
bonafide,Real/Peru/pem_09697/pem_09697_00340668114
